ticker_yf,ticker_display,name,market,sector,price,currency,market_cap,ocf,revenue_growth,earnings_growth,ttm_ocf,ttm_net_income,ttm_depreciation,pcf,cf_method,revenue_trend,cf_trend,pcf_display,market_cap_b,pcf_color
062040.KS,062040,산일전기,Korea,Industrials,189000.0,KRW,5774913333000.0,115453741400.0,0.456,0.547,115453741400.0,650867965952.0,4214930000.0,50.019282727203155,OCF,Uptrend ↗,Uptrend ↗,50.0x,5774.913333,50.019282727203155
036570.KS,036570,NC,Korea,Communication Services,266500.0,KRW,5168336569500.0,161967521180.0,-0.013,0.0,161967521180.0,346670399488.0,90910794600.0,31.909709624784913,OCF,Flat ➡,Flat ➡,31.9x,5168.3365695,31.909709624784913
010060.KS,010060,OCI홀딩스,Korea,Financial Services,300000.0,KRW,5601069600000.0,56057631000.0,-0.051,0.0,56057631000.0,-89880076288.0,87280240000.0,99.91627366486465,OCF,Downtrend ↘,Flat ➡,99.9x,5601.0696,99.91627366486465
088980.KS,088980,맥쿼리인프라,Korea,Unknown,11410.0,KRW,3982592049152.0,,0.0,0.0,,,,,OCF,Flat ➡,Flat ➡,N/A,3982.592049152,
271560.KS,271560,오리온,Korea,Consumer Defensive,137700.0,KRW,5443114107600.0,537328134910.0,0.073,-0.582,537328134910.0,382705008640.0,161954998120.0,10.129962966692032,OCF,Uptrend ↗,Downtrend ↘,10.1x,5443.1141076,10.129962966692032
004020.KS,004020,현대제철,Korea,Basic Materials,39750.0,KRW,5228943125250.0,2053257208790.0,-0.022,0.0,2053257208790.0,-6916449280.0,1666258115000.0,2.5466576242201318,OCF,Flat ➡,Flat ➡,2.5x,5228.94312525,2.5466576242201318
450080.KS,450080,에코프로머티,Korea,Industrials,71700.0,KRW,5059062661800.0,94409083210.0,0.308,0.0,94409083210.0,24103737344.0,26731400000.0,53.586609357775586,OCF,Uptrend ↗,Flat ➡,53.6x,5059.0626618,53.586609357775586
022100.KS,022100,포스코DX,Korea,Technology,33250.0,KRW,5048098756750.0,145951092070.0,-0.279,0.0,145951092070.0,52081266688.0,10783737000.0,34.58760523921854,OCF,Downtrend ↘,Flat ➡,34.6x,5048.09875675,34.58760523921854
002380.KS,002380,KCC,Korea,Basic Materials,560000.0,KRW,4118335760000.0,789477482250.0,-0.061,0.0,789477482250.0,1538496266240.0,409572944860.0,5.216533533372984,OCF,Downtrend ↘,Flat ➡,5.2x,4118.33576,5.216533533372984
011790.KS,011790,SKC,Korea,Basic Materials,122000.0,KRW,4915970236000.0,-567575812500.0,0.015,0.0,-567575812500.0,-870408060928.0,143154601000.0,-8.661345546679723,OCF,Flat ➡,Flat ➡,-8.7x,4915.970236,-8.661345546679723
353200.KS,353200,대덕전자,Korea,Technology,93300.0,KRW,4806111025200.0,71551720310.0,0.54,5.049,71551720310.0,47605329920.0,96893854770.0,67.16974804207891,OCF,Uptrend ↗,Uptrend ↗,67.2x,4806.1110252,67.16974804207891
000990.KS,000990,DB하이텍,Korea,Technology,103500.0,KRW,4165626289500.0,356967025480.0,0.368,0.129,356967025480.0,255424659456.0,163240000000.0,11.669498839279736,OCF,Uptrend ↗,Uptrend ↗,11.7x,4165.6262895,11.669498839279736
088350.KS,088350,한화생명,Korea,Financial Services,4980.0,KRW,3741923445000.0,5428575304210.0,0.298,-0.831,5428575304210.0,711888011264.0,112293000000.0,0.6893011951216818,OCF,Uptrend ↗,Downtrend ↘,0.7x,3741.923445,0.6893011951216818
251270.KS,251270,넷마블,Korea,Communication Services,51900.0,KRW,4252404234900.0,337793565980.0,0.229,0.0,337793565980.0,225033175040.0,47854542000.0,12.588766226387436,OCF,Uptrend ↗,Flat ➡,12.6x,4252.4042349,12.588766226387436
018880.KS,018880,한온시스템,Korea,Consumer Cyclical,4085.0,KRW,4191745061470.0,112337412410.0,0.066,0.0,112337412410.0,-198546227200.0,502522617000.0,37.31388298469354,OCF,Uptrend ↗,Flat ➡,37.3x,4191.74506147,37.31388298469354
103590.KS,103590,일진전기,Korea,Industrials,86200.0,KRW,4109780587800.0,86862549000.0,0.304,1.963,86862549000.0,103889477632.0,16280151000.0,47.31360793706388,OCF,Uptrend ↗,Uptrend ↗,47.3x,4109.7805878,47.31360793706388
489790.KS,489790,한화비전,Korea,Industrials,79800.0,KRW,4020127851600.0,5676061730.0,0.0,0.0,5676061730.0,64114122752.0,44450380000.0,708.2600653111642,OCF,Flat ➡,Flat ➡,708.3x,4020.1278516,708.2600653111642
082740.KS,082740,한화엔진,Korea,Industrials,48200.0,KRW,4021110787000.0,330318677500.0,0.014,0.0,330318677500.0,173753434112.0,17388356000.0,12.17342845228605,OCF,Flat ➡,Flat ➡,12.2x,4021.110787,12.17342845228605
017800.KS,017800,현대엘리베이터,Korea,Industrials,99500.0,KRW,3592453669000.0,255573551170.0,-0.193,-0.662,255573551170.0,262047285248.0,53890192000.0,14.056437579530307,OCF,Downtrend ↘,Downtrend ↘,14.1x,3592.453669,14.056437579530307
051900.KS,051900,LG생활건강,Korea,Consumer Defensive,253500.0,KRW,4247657154000.0,446433049580.0,-0.085,0.0,446433049580.0,-100095352832.0,201397274650.0,9.51465658287655,OCF,Downtrend ↘,Flat ➡,9.5x,4247.657154,9.51465658287655
375500.KS,375500,DL이앤씨,Korea,Industrials,99000.0,KRW,4203002628000.0,232139885990.0,-0.305,0.851,232139885990.0,370189008896.0,68362000000.0,18.105473818407297,OCF,Downtrend ↘,Uptrend ↗,18.1x,4203.002628,18.105473818407297
011170.KS,011170,롯데케미칼,Korea,Basic Materials,89300.0,KRW,3765526227100.0,488927763230.0,-0.017,0.0,488927763230.0,-2044439166976.0,1065688632000.0,7.7016003391254175,OCF,Flat ➡,Flat ➡,7.7x,3765.5262271,7.7016003391254175
111770.KS,111770,영원무역,Korea,Consumer Cyclical,84800.0,KRW,3609097497600.0,374875504120.0,0.192,0.632,374875504120.0,492268486656.0,106162570000.0,9.627456203285838,OCF,Uptrend ↗,Uptrend ↗,9.6x,3609.0974976,9.627456203285838
035250.KS,035250,강원랜드,Korea,Consumer Cyclical,17140.0,KRW,3434953423760.0,294467847950.0,0.06,-0.417,294467847950.0,318192484352.0,83696079920.0,11.664952379939448,OCF,Uptrend ↗,Downtrend ↘,11.7x,3434.95342376,11.664952379939448
012510.KS,012510,더존비즈온,Korea,Technology,119300.0,KRW,3345256703000.0,129596057110.0,0.141,1.002,129596057110.0,86991601664.0,26740616560.0,25.812951239408275,OCF,Uptrend ↗,Uptrend ↗,25.8x,3345.256703,25.812951239408275
004170.KS,004170,신세계,Korea,Consumer Cyclical,375500.0,KRW,3292264215500.0,990582722090.0,0.062,0.0,990582722090.0,13937047552.0,439799000000.0,3.323563133176554,OCF,Uptrend ↗,Flat ➡,3.3x,3292.2642155,3.323563133176554
097950.KS,097950,CJ제일제당,Korea,Consumer Defensive,237500.0,KRW,3805505962500.0,2481608395000.0,0.0,0.0,2481608395000.0,-326957203456.0,1470316947000.0,1.5334836754128567,OCF,Flat ➡,Flat ➡,1.5x,3805.5059625,1.5334836754128567
302440.KS,302440,SK바이오사이언스,Korea,Healthcare,44650.0,KRW,3502109399650.0,102507138550.0,0.174,0.0,102507138550.0,-57424482304.0,75195558000.0,34.164541603527184,OCF,Uptrend ↗,Flat ➡,34.2x,3502.10939965,34.164541603527184
012750.KS,012750,에스원,Korea,Industrials,91800.0,KRW,3103779940200.0,368598850300.0,0.027,-0.058,368598850300.0,178566840320.0,173931750300.0,8.420481880705422,OCF,Flat ➡,Downtrend ↘,8.4x,3103.7799402,8.420481880705422
011780.KS,011780,금호석유화학,Korea,Basic Materials,137700.0,KRW,3578029710300.0,715308386320.0,-0.12,-0.566,715308386320.0,290936750080.0,307678000000.0,5.002079912284622,OCF,Downtrend ↘,Downtrend ↘,5.0x,3578.0297103,5.002079912284622
031210.KS,031210,서울보증보험,Korea,Financial Services,49400.0,KRW,3449186941200.0,387231449450.0,0.052,0.47,387231449450.0,268373458944.0,29625648000.0,8.907300649518564,OCF,Uptrend ↗,Uptrend ↗,8.9x,3449.1869412,8.907300649518564
023530.KS,023530,롯데쇼핑,Korea,Consumer Cyclical,121700.0,KRW,3440536888000.0,1723750652720.0,0.013,0.0,1723750652720.0,51555577856.0,979926139000.0,1.9959597303536851,OCF,Flat ➡,Flat ➡,2.0x,3440.536888,1.9959597303536851
439260.KS,439260,대한조선,Korea,Industrials,89200.0,KRW,3436547030400.0,161974080830.0,0.056,-0.272,161974080830.0,248774803456.0,11398569000.0,21.21664782902414,OCF,Uptrend ↗,Downtrend ↘,21.2x,3436.5470304,21.21664782902414
001720.KS,001720,신영증권,Korea,Financial Services,208500.0,KRW,1671595791000.0,-442109352800.0,0.483,1.581,-442109352800.0,141905887232.0,10139668000.0,-3.7809555043640777,OCF,Uptrend ↗,Uptrend ↗,-3.8x,1671.595791,-3.7809555043640777
006360.KS,006360,GS건설,Korea,Industrials,39550.0,KRW,3357355797250.0,591530000000.0,-0.119,0.0,591530000000.0,91108196352.0,206630000000.0,5.675715174631887,OCF,Downtrend ↘,Flat ➡,5.7x,3357.35579725,5.675715174631887
036460.KS,036460,한국가스공사,Korea,Utilities,36250.0,KRW,3163734482500.0,6539315000000.0,-0.099,0.0,6539315000000.0,133020999680.0,1803124000000.0,0.48380212338754136,OCF,Downtrend ↘,Flat ➡,0.5x,3163.7344825,0.48380212338754136
014680.KS,014680,한솔케미칼,Korea,Basic Materials,285000.0,KRW,3107326215000.0,200397744220.0,0.178,-0.272,200397744220.0,147278675968.0,51986712660.0,15.50579437455506,OCF,Uptrend ↗,Downtrend ↘,15.5x,3107.326215,15.50579437455506
457190.KS,457190,이수스페셜티케미컬,Korea,Unknown,103200.0,KRW,3118587590400.0,4641384000.0,0.0,0.0,4641384000.0,,11467854000.0,671.9089802524419,OCF,Flat ➡,Flat ➡,671.9x,3118.5875904,671.9089802524419
028670.KS,028670,팬오션,Korea,Industrials,5650.0,KRW,3020317742800.0,702652000000.0,-0.119,0.0,702652000000.0,301407010816.0,519878000000.0,4.298454630172547,OCF,Downtrend ↘,Flat ➡,4.3x,3020.3177428,4.298454630172547
336260.KS,336260,두산퓨얼셀,Korea,Industrials,46000.0,KRW,3627028700000.0,-56507117410.0,-0.481,0.0,-56507117410.0,-104224522240.0,20985495610.0,-64.1871124602461,OCF,Downtrend ↘,Flat ➡,-64.2x,3627.0287,-64.1871124602461
139130.KS,139130,iM금융지주,Korea,Financial Services,18710.0,KRW,3005285929220.0,-1477952000000.0,0.05,0.0,-1477952000000.0,443902984192.0,128229000000.0,-2.033412403934634,OCF,Flat ➡,Flat ➡,-2.0x,3005.28592922,-2.033412403934634
004990.KS,004990,롯데지주,Korea,Consumer Defensive,29200.0,KRW,2088721990000.0,1156131183810.0,-0.003,0.0,1156131183810.0,-670079844352.0,864506000000.0,1.806647912667377,OCF,Flat ➡,Flat ➡,1.8x,2088.72199,1.806647912667377
009970.KS,009970,영원무역홀딩스,Korea,Consumer Cyclical,215500.0,KRW,2500855519000.0,540737658620.0,0.116,0.521,540737658620.0,367684354048.0,112917948000.0,4.624896156451091,OCF,Uptrend ↗,Uptrend ↗,4.6x,2500.855519,4.624896156451091
071970.KS,071970,HD현대마린엔진,Korea,Industrials,85500.0,KRW,2900285941500.0,180601821400.0,0.253,1.235,180601821400.0,165101649920.0,3577880000.0,16.05900715185146,OCF,Uptrend ↗,Uptrend ↗,16.1x,2900.2859415,16.05900715185146
085620.KS,085620,미래에셋생명,Korea,Financial Services,17240.0,KRW,2249475200000.0,284524522790.0,-0.043,-0.932,284524522790.0,130776432640.0,20967000000.0,7.906085485855566,OCF,Flat ➡,Downtrend ↘,7.9x,2249.4752,7.906085485855566
103140.KS,103140,풍산,Korea,Industrials,102100.0,KRW,2788787783800.0,-168485078220.0,0.16,-0.781,-168485078220.0,147164430336.0,89830633580.0,-16.552135140172652,OCF,Uptrend ↗,Downtrend ↘,-16.6x,2788.7877838,-16.552135140172652
139480.KS,139480,이마트,Korea,Consumer Defensive,103500.0,KRW,2772594535500.0,1318939140960.0,0.009,0.0,1318939140960.0,136191672320.0,1335253000000.0,2.1021398557343183,OCF,Flat ➡,Flat ➡,2.1x,2772.5945355,2.1021398557343183
112610.KS,112610,씨에스윈드,Korea,Industrials,66600.0,KRW,2759816088000.0,527705949520.0,0.164,0.0,527705949520.0,34701475840.0,142808253000.0,5.229836977411988,OCF,Uptrend ↗,Flat ➡,5.2x,2759.816088,5.229836977411988
005850.KS,005850,에스엘,Korea,Consumer Cyclical,60200.0,KRW,2772538812400.0,508540930100.0,0.139,-0.046,508540930100.0,310834462720.0,151002019260.0,5.451948207698455,OCF,Uptrend ↗,Flat ➡,5.5x,2772.5388124,5.451948207698455
026960.KS,026960,동서,Korea,Consumer Defensive,27650.0,KRW,2728295260950.0,106243502430.0,0.044,0.046,106243502430.0,144876388352.0,3961853000.0,25.67964344687879,OCF,Flat ➡,Flat ➡,25.7x,2728.29526095,25.67964344687879
008930.KS,008930,한미사이언스,Korea,Healthcare,40150.0,KRW,2718705295900.0,47658093130.0,0.052,0.0,47658093130.0,118369959936.0,5184035380.0,57.04603598981637,OCF,Uptrend ↗,Flat ➡,57.0x,2718.7052959,57.04603598981637
001450.KS,001450,현대해상,Korea,Financial Services,30500.0,KRW,2418909250000.0,3527079478020.0,0.019,0.0,3527079478020.0,1019820048384.0,89815736150.0,0.685810814605716,OCF,Flat ➡,Flat ➡,0.7x,2418.90925,0.685810814605716
051600.KS,051600,한전KPS,Korea,Industrials,59800.0,KRW,2691000000000.0,135731103190.0,0.022,-0.452,135731103190.0,124231434240.0,62756906390.0,19.82596425399318,OCF,Flat ➡,Downtrend ↘,19.8x,2691.0,19.82596425399318
004800.KS,004800,효성,Korea,Industrials,157200.0,KRW,2628007348800.0,421093178280.0,0.0,0.0,421093178280.0,329905111040.0,92747000000.0,6.240916463036462,OCF,Flat ➡,Flat ➡,6.2x,2628.0073488,6.240916463036462
120110.KS,120110,코오롱인더,Korea,Basic Materials,87500.0,KRW,2861856550000.0,355039451550.0,-0.074,0.0,355039451550.0,7140856320.0,252557027360.0,8.060671954922075,OCF,Downtrend ↘,Flat ➡,8.1x,2861.85655,8.060671954922075
017960.KS,017960,한국카본,Korea,Basic Materials,51200.0,KRW,2578828595200.0,131542994320.0,0.194,0.0,131542994320.0,101743722496.0,27173718000.0,19.604454106667017,OCF,Uptrend ↗,Flat ➡,19.6x,2578.8285952,19.604454106667017
279570.KS,279570,케이뱅크,Korea,Financial Services,6370.0,,2584278111870.0,616672000000.0,0.409,0.0,616672000000.0,112609001472.0,15574000000.0,4.1906850187295674,OCF,Uptrend ↗,Flat ➡,4.2x,2584.27811187,4.1906850187295674
020150.KS,020150,롯데에너지머티리얼즈,Korea,Industrials,48850.0,KRW,2558052867550.0,-11053371490.0,-0.083,0.0,-11053371490.0,-157547446272.0,87745250000.0,-231.42738574056557,OCF,Downtrend ↘,Flat ➡,-231.4x,2558.05286755,-231.42738574056557
009420.KS,009420,한올바이오파마,Korea,Healthcare,48950.0,KRW,2484450250150.0,-2340357560.0,0.031,0.0,-2340357560.0,-5559161856.0,3186827000.0,-1061.568664811201,OCF,Flat ➡,Flat ➡,-1061.6x,2484.45025015,-1061.568664811201
383220.KS,383220,F&F,Korea,Consumer Cyclical,66700.0,KRW,2503710429600.0,355205411880.0,0.053,0.453,355205411880.0,398531198976.0,79831468000.0,7.04862692363999,OCF,Uptrend ↗,Uptrend ↗,7.0x,2503.7104296,7.04862692363999
001430.KS,001430,세아베스틸지주,Korea,Basic Materials,70500.0,KRW,2528279389500.0,113476256500.0,0.038,0.0,113476256500.0,56196198400.0,118221487070.0,22.280250225737753,OCF,Flat ➡,Flat ➡,22.3x,2528.2793895,22.280250225737753
204320.KS,204320,HL만도,Korea,Consumer Cyclical,53300.0,KRW,2502814496000.0,,0.016,-0.435,,100037574656.0,,,OCF,Flat ➡,Downtrend ↘,N/A,2502.814496,
097230.KS,097230,HJ중공업,Korea,Industrials,27500.0,KRW,2482958582500.0,6330000000.0,0.312,0.0,6330000000.0,51434000384.0,28680000000.0,392.2525406793049,OCF,Uptrend ↗,Flat ➡,392.3x,2482.9585825,392.2525406793049
000240.KS,000240,한국앤컴퍼니,Korea,Consumer Cyclical,25400.0,KRW,2405840857600.0,235742608280.0,0.145,5.077,235742608280.0,347229290496.0,33742979000.0,10.205371337634883,OCF,Uptrend ↗,Uptrend ↗,10.2x,2405.8408576,10.205371337634883
000120.KS,000120,CJ대한통운,Korea,Industrials,105500.0,KRW,2104211109500.0,902359906500.0,0.005,-0.082,902359906500.0,226309488640.0,593646061000.0,2.3318978318325803,OCF,Flat ➡,Downtrend ↘,2.3x,2104.2111095,2.3318978318325803
282330.KS,282330,BGF리테일,Korea,Consumer Defensive,137400.0,KRW,2373587061000.0,770785519530.0,0.034,0.146,770785519530.0,195263086592.0,524468000000.0,3.079439092793721,OCF,Flat ➡,Uptrend ↗,3.1x,2373.587061,3.079439092793721
003690.KS,003690,코리안리,Korea,Financial Services,12180.0,KRW,2152462157580.0,1151147599260.0,-0.06,-0.097,1151147599260.0,324547477504.0,19192000000.0,1.8698402871740183,OCF,Downtrend ↘,Downtrend ↘,1.9x,2152.46215758,1.8698402871740183
000500.KS,000500,가온전선,Korea,Technology,142500.0,KRW,2357393887500.0,41739624000.0,0.198,0.71,41739624000.0,51396624384.0,22855386000.0,56.47856069570727,OCF,Uptrend ↗,Uptrend ↗,56.5x,2357.3938875,56.47856069570727
483650.KS,483650,달바글로벌,Korea,Consumer Defensive,188700.0,KRW,2329296760500.0,68482449040.0,0.714,0.411,68482449040.0,79053537280.0,1308643000.0,34.01304703836567,OCF,Uptrend ↗,Uptrend ↗,34.0x,2329.2967605,34.01304703836567
004370.KS,004370,농심,Korea,Consumer Defensive,381500.0,KRW,2320527923000.0,268700833740.0,0.032,0.248,268700833740.0,170132979712.0,122151893000.0,8.63610242923692,OCF,Flat ➡,Uptrend ↗,8.6x,2320.527923,8.63610242923692
011210.KS,011210,현대위아,Korea,Consumer Cyclical,85300.0,KRW,2268787648500.0,404129000000.0,0.041,-0.87,404129000000.0,142575992832.0,249172000000.0,5.614018416149299,OCF,Flat ➡,Downtrend ↘,5.6x,2268.7876485,5.614018416149299
192820.KS,192820,코스맥스,Korea,Consumer Defensive,203500.0,KRW,2308842217000.0,86704661570.0,0.077,6.168,86704661570.0,123064156160.0,69037291280.0,26.62881297490543,OCF,Uptrend ↗,Uptrend ↗,26.6x,2308.842217,26.62881297490543
081660.KS,081660,미스토홀딩스,Korea,Consumer Cyclical,43100.0,KRW,2288258304000.0,567404562640.0,0.063,0.0,567404562640.0,224306282496.0,133400728000.0,4.032851433822231,OCF,Uptrend ↗,Flat ➡,4.0x,2288.258304,4.032851433822231
030000.KS,030000,제일기획,Korea,Communication Services,19820.0,KRW,2007344329500.0,212279534930.0,0.03,0.649,212279534930.0,207545860096.0,72623682000.0,9.456136834678526,OCF,Flat ➡,Uptrend ↗,9.5x,2007.3443295,9.456136834678526
005440.KS,005440,현대지에프홀딩스,Korea,Consumer Defensive,14590.0,KRW,2274643751590.0,404603485000.0,-0.026,-0.763,404603485000.0,423261667328.0,178558533000.0,5.621908450912132,OCF,Flat ➡,Downtrend ↘,5.6x,2274.64375159,5.621908450912132
018670.KS,018670,SK가스,Korea,Energy,246000.0,KRW,2211551316000.0,672579940920.0,0.017,0.0,672579940920.0,235249762304.0,249604645000.0,3.2881612748885902,OCF,Flat ➡,Flat ➡,3.3x,2211.551316,3.2881612748885902
007810.KS,007810,코리아써키트,Korea,Technology,91500.0,KRW,2537387689500.0,39137875540.0,0.337,0.0,39137875540.0,47251783680.0,65268251850.0,64.83202408129483,OCF,Uptrend ↗,Flat ➡,64.8x,2537.3876895,64.83202408129483
007340.KS,007340,DN오토모티브,Korea,Consumer Cyclical,37350.0,KRW,1933320784500.0,259273221000.0,0.053,0.549,259273221000.0,281602588672.0,61424614000.0,7.456692893478575,OCF,Uptrend ↗,Uptrend ↗,7.5x,1933.3207845,7.456692893478575
000155.KS,000155,두산우,Korea,Industrials,545000.0,KRW,17531875010000.0,981908000000.0,0.094,0.0,981908000000.0,72209719296.0,639090000000.0,17.8549059687873,OCF,Uptrend ↗,Flat ➡,17.9x,17531.87501,17.8549059687873
023590.KS,023590,다우기술,Korea,Technology,50100.0,KRW,2161857534900.0,-6533814135620.0,0.522,1.064,-6533814135620.0,505182355456.0,86955463920.0,-0.33087221185468557,OCF,Uptrend ↗,Uptrend ↗,-0.3x,2161.8575349,-0.33087221185468557
298020.KS,298020,효성티앤씨,Korea,Consumer Cyclical,500000.0,KRW,2145933500000.0,456129589660.0,-0.068,0.0,456129589660.0,10814652416.0,307626000000.0,4.704657511036685,OCF,Downtrend ↘,Flat ➡,4.7x,2145.9335,4.704657511036685
002790.KS,002790,아모레퍼시픽홀딩스,Korea,Consumer Defensive,27950.0,KRW,2508406765150.0,629668209200.0,0.064,0.0,629668209200.0,124038135808.0,279815937000.0,3.9836960616718398,OCF,Uptrend ↗,Flat ➡,4.0x,2508.40676515,3.9836960616718398
008770.KS,008770,호텔신라,Korea,Consumer Cyclical,53800.0,KRW,2036523303400.0,60691897490.0,0.103,0.0,60691897490.0,-172848463872.0,79964184880.0,33.555110115572695,OCF,Uptrend ↗,Flat ➡,33.6x,2036.5233034,33.555110115572695
069960.KS,069960,현대백화점,Korea,Consumer Cyclical,91200.0,KRW,1972946563200.0,986166052000.0,-0.114,1.503,986166052000.0,207666987008.0,368494562000.0,2.000623078840276,OCF,Downtrend ↘,Uptrend ↗,2.0x,1972.9465632,2.000623078840276
395400.KS,395400,SK리츠,Korea,Real Estate,6660.0,KRW,1965490288920.0,4931950600.0,0.0,0.0,4931950600.0,,,398.52189292406945,OCF,Flat ➡,Flat ➡,398.5x,1965.49028892,398.52189292406945
161890.KS,161890,한국콜마,Korea,Consumer Defensive,84500.0,KRW,1994629006500.0,291432572830.0,0.11,0.345,291432572830.0,125078560768.0,80559486000.0,6.8442212451781,OCF,Uptrend ↗,Uptrend ↗,6.8x,1994.6290065,6.8442212451781
462870.KS,462870,시프트업,Korea,Communication Services,33700.0,KRW,1955489174500.0,157169089140.0,0.301,1.357,157169089140.0,192310476800.0,4444153000.0,12.441945074569515,OCF,Uptrend ↗,Uptrend ↗,12.4x,1955.4891745,12.441945074569515
007070.KS,007070,GS리테일,Korea,Consumer Cyclical,23700.0,KRW,1980504483000.0,938584394000.0,0.035,0.0,938584394000.0,53873717248.0,695985000000.0,2.1100973931173206,OCF,Flat ➡,Flat ➡,2.1x,1980.504483,2.1100973931173206
361610.KS,361610,SK아이이테크놀로지,Korea,Technology,23650.0,KRW,1934264915000.0,-33358864000.0,-0.294,0.0,-33358864000.0,-211395346432.0,138787850000.0,-57.98353669957106,OCF,Downtrend ↘,Flat ➡,-58.0x,1934.264915,-57.98353669957106
001120.KS,001120,LX인터내셔널,Korea,Industrials,49800.0,KRW,1791201519600.0,694419646440.0,0.022,0.0,694419646440.0,141810368512.0,326087000000.0,2.5794222971408476,OCF,Flat ➡,Flat ➡,2.6x,1791.2015196,2.5794222971408476
003540.KS,003540,대신증권,Korea,Financial Services,39200.0,KRW,2665219172000.0,-3223886096000.0,1.133,0.237,-3223886096000.0,186611957760.0,50867931000.0,-0.8267100923034596,OCF,Uptrend ↗,Uptrend ↗,-0.8x,2665.219172,-0.8267100923034596
475150.KS,475150,SK이터닉스,Korea,Utilities,55200.0,KRW,1879238791200.0,-25246577650.0,0.13,-0.177,-25246577650.0,30721781760.0,25994981220.0,-74.43538753063427,OCF,Uptrend ↗,Downtrend ↘,-74.4x,1879.2387912,-74.43538753063427
003570.KS,003570,SNT다이내믹스,Korea,Industrials,56300.0,KRW,1330382680900.0,-59125830340.0,0.167,0.0,-59125830340.0,61574938624.0,9547410000.0,-22.50087099411042,OCF,Uptrend ↗,Flat ➡,-22.5x,1330.3826809,-22.50087099411042
005070.KS,005070,코스모신소재,Korea,Basic Materials,55200.0,KRW,1832795167200.0,138233443400.0,0.61,0.013,138233443400.0,11440129024.0,14226301320.0,13.258695740483883,OCF,Uptrend ↗,Flat ➡,13.3x,1832.7951672,13.258695740483883
322000.KS,322000,HD현대에너지솔루션,Korea,Technology,162900.0,KRW,1824480000000.0,17722056360.0,0.371,1.482,17722056360.0,41676677120.0,10759188000.0,102.94967823925823,OCF,Uptrend ↗,Uptrend ↗,102.9x,1824.48,102.94967823925823
069620.KS,069620,대웅제약,Korea,Healthcare,156500.0,KRW,1800731255000.0,149205466380.0,0.079,0.0,149205466380.0,195855581184.0,37791082000.0,12.068802160464116,OCF,Uptrend ↗,Flat ➡,12.1x,1800.731255,12.068802160464116
